No	클립제목	유튜브 링크	클립의 조회수	비고
24	도네에 나온 애니를 안 봤다는 탐정쿤 과연 ?【2021-12-10T12:06:58Z】	(저작권 문제로 짤림)	11	
25	탐정쿤은 쓉쓉덕 ? 【2021-12-10T12:09:20Z】	https://www.youtube.com/watch?v=yNMrGZwdms8	3	
26	트수들에게 미안했던 적이 있다【2021-12-10T12:10:22Z】	https://www.youtube.com/watch?v=yoJgDaAHYnU	3	
27	시청자가 돈통이다 ?【2021-12-10T12:12:50Z】	https://www.youtube.com/watch?v=3v9CvKo41aE	7	
28	머리를 감았다는 탐정쿤 과연 ?【2021-12-10T12:14:43Z】	https://www.youtube.com/watch?v=6OsWBs-lOFo	6	
29	빤스 몇일 입은지 몇일된 스트리머【2021-12-10T12:19:07Z】	https://www.youtube.com/watch?v=_FDBUqd7ziU	10	
30	빤스 입은 지 며칠됐다【2021-12-10T12:19:15Z】	https://www.youtube.com/watch?v=qTihrSS8hVE	2	
31	최후의 만찬【2021-12-10T12:20:55Z】	https://www.youtube.com/watch?v=jZugUYgJlLk	1	
32	ㄹㄹ와인....【2021-12-10T12:25:03Z】	https://www.youtube.com/watch?v=BJglIWDveOg	28	
33	사자고 말한 놈 주둥이 치고싶다?【2021-12-10T12:29:26Z】	https://www.youtube.com/watch?v=9HLGV185nLQ	3	
34	구독권에 양심을 판 로리와인탐정쿤【2021-12-10T12:33:34Z】	https://www.youtube.com/watch?v=4ywZP9NOucw	19	
35	양심을 밥 말아먹은 탐정쿤【2021-12-10T12:37:13Z】	https://www.youtube.com/watch?v=DxA9YRIHqyo	19	
36	속물 탐정쿤 인성수듄【2021-12-10T12:46:59Z】	https://www.youtube.com/watch?v=AMRIKB6xx80	10	
37	turn off【2021-12-11T22:01:44Z】	https://www.youtube.com/watch?v=bUyBlseLYpI	11	
38	탐정쿤은 어디가고.. 왠 궁예가 ???【2021-12-14T04:45:12Z】	https://www.youtube.com/watch?v=IuK7BoKVJ0I	3	
39	최후의 만찬【2021-12-16T03:42:12Z】	https://www.youtube.com/watch?v=ZQ6jeTPaWtA	1	
40	촌철살인【2021-12-16T12:48:10Z】	https://www.youtube.com/watch?v=_ij-2TTksj4	8	
41	탐정쿤 과거 해부【2021-12-16T13:07:07Z】	https://www.youtube.com/watch?v=fi0MCG8p5rQ	13	
42	레이튼 교수와 최후의 시간여행【2021-12-16T13:08:07Z】	https://www.youtube.com/watch?v=Hf-EZX-znKw	4	
43	레이튼 교수와 최후의 시간여행【2021-12-16T16:19:51Z】	https://www.youtube.com/watch?v=CUxRAgzPJBk	3	
44	test【2021-12-16T16:39:07Z】	https://www.youtube.com/watch?v=b7GDCEYgBFE	2	
45	팩트폭격【2021-12-17T09:57:54Z】	https://www.youtube.com/watch?v=k-hNQJ2YlWo	4	
46	극찬엔딩【2021-12-17T09:58:17Z】	https://www.youtube.com/watch?v=RkX_mRH1Ahs	4	
47	아...히..하키리가 ?【2021-12-17T10:00:03Z】	https://www.youtube.com/watch?v=gMOL2eDQtvo	3	
48	전...전방에 워...월척 ?【2021-12-17T10:04:05Z】	https://www.youtube.com/watch?v=qguDo30EpIw	4	
49	극찬에 미쳐버린 쒸~~~ㅂ덕 구한말 출신【2021-12-17T10:51:31Z】	https://www.youtube.com/watch?v=nol2wxxAAY0	4	
50	손님과 철권 후 레이튼 골든벨(WITH 브로큰)【2021-12-17T11:45:07Z】	https://www.youtube.com/watch?v=2iuRdyuDh8Q	2	
51	손님과 철권 후 레이튼 골든벨(WITH 브로큰)【2021-12-17T13:47:28Z】	https://www.youtube.com/watch?v=hE5c9BIkCCc	2	
52	던파 듀얼 기다려보기(waiting DNF duel)【2021-12-18T01:20:09Z】	https://www.youtube.com/watch?v=D6XbYJjvZtU	1	
53	던파 듀얼 기다려보기(waiting DNF duel)【2021-12-18T02:02:06Z】	https://www.youtube.com/watch?v=x4NZjoZuDJQ	5	
54	던파 듀얼 기다려보기(waiting DNF duel)【2021-12-18T02:17:49Z】	https://www.youtube.com/watch?v=5L2C5ww6DSw	2	
55	던파 듀얼 기다려보기(waiting DNF duel)【2021-12-18T03:24:01Z】	https://www.youtube.com/watch?v=G_MzaakSw_0	1	
56	썩은 맛 찍먹에 극찬하는 트수【2021-12-18T03:26:46Z】	https://www.youtube.com/watch?v=EGVyvh88sY4	6	
57	부업하는 탐정쿤 ㅎㅅㅎ【2021-12-18T03:53:34Z】	https://www.youtube.com/watch?v=zvlc78Ejyas	10	
58	함부로 망치고 그런 사람이 아니에요 ?【2021-12-18T03:57:10Z】	https://www.youtube.com/watch?v=xwT5GNFaBGU	4	
59	던격 공부중【2021-12-18T10:28:14Z】	https://www.youtube.com/watch?v=mjK48r63Nbk	3	
60	던격 공부중【2021-12-18T10:30:22Z】	https://www.youtube.com/watch?v=F35KM12o27M	3	
61	그랜절 박는 탐정쿤【2021-12-18T12:06:58Z】	https://www.youtube.com/watch?v=4FYxqne7g2Y	7	
62	레이튼 교수와 최후의 시간여행【2021-12-18T14:11:57Z】	https://www.youtube.com/watch?v=0BW4qHw4DE0	1	
63	55분째 답을 떠줘도 못 푸는 탐정쿤을 위한 트수에 충언【2021-12-18T14:41:46Z】	https://www.youtube.com/watch?v=rTDNnrA9izk	7	
64	유투브에 업로드 되는 게 이미지 ㅆㅊ난 탐정쿤을 위한 트수에 충언【2021-12-18T14:44:07Z】	https://www.youtube.com/watch?v=Ib8mDudaO_0	6	
65	탐정쿤 방송에 극찬엔딩을 시전하는 【2021-12-18T15:04:33Z】	https://www.youtube.com/watch?v=7nF8Xb1Fjns	28	
66	맞는 거 그렸는 데 발끈하는 쓉쓉덕쿤【2021-12-18T15:08:50Z】	https://www.youtube.com/watch?v=0X-ZlAKfYnM	3	
67	아침 -던-격【2021-12-19T02:10:24Z】	https://www.youtube.com/watch?v=bA9mL9OMcC0	5	
68	wak【2021-12-19T03:11:02Z】	https://www.youtube.com/watch?v=PWrjv0dcY1M	4	
69	팩트에 발끈하는 구한 말 출신 쓉쓉덕 【2021-12-19T03:13:30Z】	https://www.youtube.com/watch?v=8MZ-lOFJJuo	3	
70	팩트폭격에 반응이 느린 탈모 스트리머【2021-12-19T03:15:10Z】	https://www.youtube.com/watch?v=ogHLusIrdFM	3	
71	467명에 트수들 주먹을 부르는.... 탐정쿤【2021-12-19T03:19:56Z】	https://www.youtube.com/watch?v=aLC6K5mfaBs	12	
72	팩트에 묵언수행하는 쓉쓉덕 로리와인 구한말출신【2021-12-19T04:11:08Z】	https://www.youtube.com/watch?v=AEaj18a48_c	2	
73	구한말 출신 쓉쓉덕  【2021-12-19T04:13:52Z】	https://www.youtube.com/watch?v=CC3mS9budE0	2	
74	팩트폭격에  할말을 잃은 쓉쓉덕【2021-12-19T04:14:38Z】	https://www.youtube.com/watch?v=6JCCqvhwmnc	5	
75	구한말 출신 인증 ?【2021-12-19T04:15:30Z】	https://www.youtube.com/watch?v=Jpf8FBgK_Y8	2	
76	구한말 출신에 구운몽【2021-12-19T04:17:51Z】	https://www.youtube.com/watch?v=X-BqmMSjWdA	2	
77	apm28【2021-12-19T04:21:28Z】	https://www.youtube.com/watch?v=l7vg-kK6BFs	2	
78	apm28 pt2【2021-12-19T04:21:51Z】	https://www.youtube.com/watch?v=nP7HoMftT0Y	2	
79	n/a【2021-12-19T04:22:27Z】	https://www.youtube.com/watch?v=WP-53Ri9_PM	2	
80	쓉쓉덕【2021-12-19T04:23:09Z】	https://www.youtube.com/watch?v=2smn7tlu4Oo	2	
81	Combos【2021-12-19T04:24:05Z】	https://www.youtube.com/watch?v=AcEqjbNNQTQ	22	
82	ㅅㅅㅌㅊ?【2021-12-19T04:28:11Z】	https://www.youtube.com/watch?v=TNbcVk3trm0	2	
83	팩트폭격【2021-12-19T04:28:59Z】	https://www.youtube.com/watch?v=jhbwN3dPcTM	17	
84	멘탈공격【2021-12-19T04:29:48Z】	https://www.youtube.com/watch?v=tdXHSCVwrbw	2	
85	담뱃재(?)커피 ?【2021-12-19T04:30:59Z】	https://www.youtube.com/watch?v=XVuAitprlxw	3	
86	아침 -던-격【2021-12-19T04:31:38Z】	https://www.youtube.com/watch?v=qzaVJ-bYGNI	2	
87	a.k.a 를 모르는 구한말 출신【2021-12-19T04:53:13Z】	https://www.youtube.com/watch?v=OBqIDb1eV2o	2	
88	신개념 질문【2021-12-19T04:59:06Z】	https://www.youtube.com/watch?v=qXRSig0hGyA	3	
89	악질충신이 그리운 트수【2021-12-19T11:27:00Z】	https://www.youtube.com/watch?v=efaH1VeOV8w	3	
90	레이튼 하긴 해야되는데 던격이 땡기네;【2021-12-19T12:22:42Z】	https://www.youtube.com/watch?v=u08uphj_ajs	2	
91	레이튼 교수와 최후의 시간여행【2021-12-19T13:20:46Z】	https://www.youtube.com/watch?v=g1YREwKySmk	1	
92	헛소리 시전하는 구한말 출신 (답변설명나옴)【2021-12-19T15:09:54Z】	https://www.youtube.com/watch?v=M596mLd1904	3	
93	레이튼 교수와 최후의 시간여행【2021-12-19T15:20:41Z】	https://www.youtube.com/watch?v=3GD2SBoGAK0	2	
94	레이튼 교수와 최후의 시간여행【2021-12-19T15:47:28Z】	https://www.youtube.com/watch?v=zM9kyPiL9J8	3	
95	레이튼 교수와 최후의 시간여행【2021-12-19T15:56:00Z】	https://www.youtube.com/watch?v=ubSt21_GvXg	2	
96	레이튼 교수와 최후의 시간여행【2021-12-19T16:00:36Z】	https://www.youtube.com/watch?v=-_LGPVjVt_I	2	
97	레이튼 교수와 최후의 시간여행【2021-12-19T16:00:49Z】	https://www.youtube.com/watch?v=xGf6s9ykgDg	2	
98	던격 종료 전까지 잠시【2021-12-20T02:17:34Z】	https://www.youtube.com/watch?v=Hfjjhh2rVCg	1	
99	던격 종료 전까지 잠시【2021-12-20T03:33:31Z】	https://www.youtube.com/watch?v=o1k-kueKLaI	2	
100	던격 종료 전까지 잠시【2021-12-20T03:36:26Z】	https://www.youtube.com/watch?v=1qzQ1lzWlXk	3	
101	던격 종료 전까지 잠시【2021-12-20T03:49:41Z】	https://www.youtube.com/watch?v=v0HPu9dP38g	3	
102	던격 종료 전까지 잠시【2021-12-20T04:38:53Z】	https://www.youtube.com/watch?v=oB1LcGaGVVo	2	
103	DNF DUEL DK CRAZY WALL COMBOS【2021-12-20T04:47:47Z】	https://www.youtube.com/watch?v=mYdmHv6YEBM	6	
104	던격 종료 전까지 잠시【2021-12-20T09:42:03Z】	https://www.youtube.com/watch?v=j2lGl51yZ7Q	2	
105	combo【2021-12-20T09:42:35Z】	https://www.youtube.com/watch?v=WMFf3Kv6xkI	2	
106	스커 콤보【2021-12-20T09:57:48Z】	https://www.youtube.com/watch?v=X4HJcQjnjXM	3	
107	스커 콤보【2021-12-20T09:59:54Z】	https://www.youtube.com/watch?v=3oEvztqHz7Y	3	
108	재수없는 구한말출신【2021-12-20T10:38:26Z】	https://www.youtube.com/watch?v=RuX-mjuNizc	4	
109	나는 ㅆㄷ입니다【2021-12-20T10:44:21Z】	https://www.youtube.com/watch?v=w-k6Gt1z5nw	6	
110	미소를 띈적이 없다는 쓉쓉덕 구한말 출신【2021-12-20T10:52:20Z】	https://www.youtube.com/watch?v=m203ZXP1DV4	3	
111	레이튼 교수와 최후의 시간여행【2021-12-20T12:15:17Z】	https://www.youtube.com/watch?v=vlC1BCtKC7c	2	
112	레이튼 교수와 최후의 시간여행【2021-12-20T12:39:54Z】	https://www.youtube.com/watch?v=mcXZd2hRx24	2	
113	쿠키야 끌어내【2021-12-20T12:40:19Z】	https://www.youtube.com/watch?v=v04Orjf9Kgc	3	
114	레이튼 교수와 최후의 시간여행【2021-12-20T13:42:39Z】	https://www.youtube.com/watch?v=EmLscVGGlqo	2	
115	레이튼 교수와 최후의 시간여행【2021-12-20T13:44:33Z】	https://www.youtube.com/watch?v=NbClq-tmg1g	2	
116	레이튼 교수와 최후의 시간여행【2021-12-20T13:50:26Z】	https://www.youtube.com/watch?v=i0B4pPibJTs	2	
117	과연 정답일까 ?【2021-12-20T14:14:13Z】	https://www.youtube.com/watch?v=d2C6bNy6th8	5	
118	재밌는 건 2번【2021-12-20T14:14:27Z】	https://www.youtube.com/watch?v=L8_1mqQH3Jk	3	
119	아라비아숫자를 모르는 구한말 출신【2021-12-20T14:28:35Z】	https://www.youtube.com/watch?v=NwoTsMTLZSc	3	
120	완벽한정답이었어 (헛소리)【2021-12-21T08:53:31Z】	https://www.youtube.com/watch?v=-ImZ2MvzvsU	2	
121	레이튼 교수와 최후의 시간여행 【2021-12-21T08:59:10Z】	https://www.youtube.com/watch?v=ysmCXcnTGUM	1	
122	탐정쿤 처음으로 그림후원【2021-12-21T09:22:56Z】	https://www.youtube.com/watch?v=0zoxdF2gvjo	3	
123	난 쓉쓉덕 아니라니까 ???【2021-12-21T10:03:02Z】	https://www.youtube.com/watch?v=CdwZq--lVaI	3	
124	레이튼 교수와 최후의 시간여행 【2021-12-21T11:32:51Z】	https://www.youtube.com/watch?v=KJmJ9tyInPo	1	
125	구한말 출신 진공관에게 없는 거 시키는 트수【2021-12-21T11:56:57Z】	https://www.youtube.com/watch?v=veiZF7v0wvg	3	
126	트수충언 개무시하는 쓉쓉덕 구한말 출신【2021-12-21T11:58:39Z】	https://www.youtube.com/watch?v=N4e6ZklCgHM	2	
127	맞는 말하는 유료훈수에 발끈하는 쓉쓉덕 구한말 출신【2021-12-21T11:59:35Z】	https://www.youtube.com/watch?v=RsFKD58_d3I	20	
128	정답은 4명이야 과연 ?【2021-12-21T12:06:22Z】	https://www.youtube.com/watch?v=OURYlTsLZww	3	
129	레이튼 교수와 최후의 시간여행 【2021-12-21T12:13:46Z】	https://www.youtube.com/watch?v=x8DPxdEheX4	1	
130	정답 보고 구한말 출신 진공관 출신에 헛소리【2021-12-21T12:17:04Z】	https://www.youtube.com/watch?v=9-WIvdDJIyU	2	
131	탐정쿤에 양심은 ?【2021-12-21T12:42:04Z】	https://www.youtube.com/watch?v=A7XDMKMrHWM	2	
132	팩트에 발끈하는 쓉쓉덕 구한말 출신【2021-12-21T12:47:37Z】	https://www.youtube.com/watch?v=tzEj8rJjgtg	2	
133	묵직한 팩트에 그랜절 다시 박는 쓉쓉덕 탐정쿤【2021-12-21T12:52:32Z】	https://www.youtube.com/watch?v=_MEohkgT9QU	2	
134	묵직한 팩트에 그랜절 다시 박는 쓉쓉덕 탐정쿤 pt2【2021-12-21T12:53:40Z】	https://www.youtube.com/watch?v=zF59pKZxXPY	2	
135	묵직한 팩트에 그랜절 다시 박는 쓉쓉덕 탐정쿤 pt3【2021-12-21T12:55:22Z】	https://www.youtube.com/watch?v=OtX7EshczRE	5	
136	묵직한 팩트에 그랜절 다시 박는 쓉쓉덕 탐정쿤 pt4【2021-12-21T12:56:33Z】	https://www.youtube.com/watch?v=qFBkNe0mXJU	3	
137	종이 도우미와에 추억【2021-12-21T12:58:23Z】	https://www.youtube.com/watch?v=SpiebcqQ-vI	2	
138	레이튼 교수와 최후의 시간여행 【2021-12-21T13:10:51Z】	https://www.youtube.com/watch?v=HWkCJ6tCAdc	2	
139	ㅋㅋㅋㅋㅋ【2021-12-21T13:13:22Z】	https://www.youtube.com/watch?v=wombW--43Kc	6	
140	반전보도【2021-12-21T13:26:40Z】	https://www.youtube.com/watch?v=GHyX2KjmgP8	2	
141	트수충언을 무시하는 쓉쓉덕【2021-12-21T13:29:45Z】	https://www.youtube.com/watch?v=vRCZkR-lgKg	2	
142	아날로그가 아니면 작동을 못하는 쓉쓉덕 진공관【2021-12-21T13:37:46Z】	https://www.youtube.com/watch?v=jR92Yzy7Zb8	2	
143	틀린점(?) 찾기【2021-12-21T13:44:10Z】	https://www.youtube.com/watch?v=A6XNTHwBwWc	2	
144	팩트폭격【2021-12-21T13:47:40Z】	https://www.youtube.com/watch?v=P0rIzpTkEgE	3	
145	레이튼 교수와 최후의 시간여행 【2021-12-21T13:50:00Z】	https://www.youtube.com/watch?v=utGvtnwata0	2	
146	레이튼 교수와 최후의 시간여행 【2021-12-21T14:02:38Z】	https://www.youtube.com/watch?v=hDVhuwz9PCI	2	
147	레이튼 교수와 최후의 시간여행 【2021-12-21T14:07:55Z】	https://www.youtube.com/watch?v=8ad_yublKjQ	2	
148	레이튼 교수와 최후의 시간여행 【2021-12-21T14:19:11Z】	https://www.youtube.com/watch?v=4B2oCxRrdck	2	
149	웨이컵【2021-12-21T16:09:50Z】	https://www.youtube.com/watch?v=Bd2D_w17Iak	8	
150	답을 못 찾는 쓉쓉덕 구한말 출신【2021-12-22T10:06:19Z】	https://www.youtube.com/watch?v=JhpFV_vXK9c	4	
151	레이튼 교수와 최후의 시간여행 【2021-12-22T10:38:42Z】	https://www.youtube.com/watch?v=m4azj8KDcF0	2	
152	레이튼 교수와 최후의 시간여행 【2021-12-22T10:57:57Z】	https://www.youtube.com/watch?v=aRSWwAZ4DAg	2	
153	답이 나왔는데 지워버림...【2021-12-22T11:31:46Z】	https://www.youtube.com/watch?v=a43j2KVX0GM	2	
154	헛소리 하는 쓉쓉덕 방송에선 메모가 킹정이지【2021-12-22T11:55:09Z】	https://www.youtube.com/watch?v=z720zXLNfyM	4	
155	극찬엔딩【2021-12-22T12:18:33Z】	https://www.youtube.com/watch?v=vllDTSxEOhY	3	
156	레이튼 교수와 최후의 시간여행 【2021-12-22T12:19:24Z】	https://www.youtube.com/watch?v=MYPC9Ihxauw	2	
157	레이튼 교수와 최후의 시간여행 【2021-12-22T12:20:12Z】	https://www.youtube.com/watch?v=r9VQ0GGHHWo	2	
158	당신은 바보...【2021-12-22T12:20:36Z】	https://www.youtube.com/watch?v=nZ7YPv8trqc	2	
159	레이튼 교수와 최후의 시간여행 【2021-12-22T12:38:37Z】	https://www.youtube.com/watch?v=VfMGI7hitGg	2	
160	레이튼 교수와 최후의 시간여행 【2021-12-22T12:39:04Z】	https://www.youtube.com/watch?v=m4lkgML_ej4	2	
161	응애하지마세요 응애입니다 응애【2021-12-22T12:42:25Z】	https://www.youtube.com/watch?v=g-4aRjuDt4w	4	
162	레이튼 교수와 최후의 시간여행 【2021-12-22T12:54:50Z】	https://www.youtube.com/watch?v=UFqYST64iNI	1	
163	답 바꾸기【2021-12-22T12:59:38Z】	https://www.youtube.com/watch?v=SYlq5G20VQc	2	
164	이 봐요 구한말탐정쿤 【2021-12-22T13:15:05Z】	https://www.youtube.com/watch?v=5QrdH7wsVCc	8	
165	error 2002【2021-12-22T13:28:53Z】	https://www.youtube.com/watch?v=BrdoiQMllLw	2	
166	타....탐정쿤.... 취향이 ????【2021-12-22T13:38:56Z】	https://www.youtube.com/watch?v=vNLf89uKCZw	2	
167	레이드를 부르는 구한말 출신 쓉쓉덕【2021-12-22T13:57:17Z】	https://www.youtube.com/watch?v=iDJFklYUbSw	2	
168	레이튼 교수와 최후의 시간여행 【2021-12-22T14:04:35Z】	https://www.youtube.com/watch?v=I1LQv-Vt_ts	1	
169	헛소리가 심해지는 쓉쓉덕 구한말 출신【2021-12-23T11:42:20Z】	https://www.youtube.com/watch?v=OrJlEnCQ6QY	2	
170	어금니 보험해야 하는 트수들에 충언【2021-12-23T11:50:12Z】	https://www.youtube.com/watch?v=_EL_HNDp-6k	2	
171	특종) 구한말출신탐정쿤이 레이튼교수에 출연 ???【2021-12-23T12:01:17Z】	https://www.youtube.com/watch?v=v3BuRQmaoKw	3	
172	특종2 ) 구한말 출신 쓉쓉덕이 솔로인 이유【2021-12-23T12:04:37Z】	https://www.youtube.com/watch?v=RkFthdif96g	2	
173	레이튼 교수와 최후의 시간여행 【2021-12-23T12:20:02Z】	https://www.youtube.com/watch?v=x6TEQPukwaY	2	
174	레이튼 교수와 최후의 시간여행 【2021-12-23T14:32:13Z】	https://www.youtube.com/watch?v=sUAB488Pw14	2	
175	정신공격에 어질어질 하는 탐정쿤【2021-12-23T14:45:33Z】	https://www.youtube.com/watch?v=WKSMRJL2nJI	2	
176	2차 정신공격에 방어실패한 쓉쓉덕 탐정쿤 【2021-12-23T14:48:03Z】	https://www.youtube.com/watch?v=MHHtga9G-eU	2	
177	플로라 공범 의혹ㅋㅋㅋ【2021-12-23T14:57:34Z】	https://www.youtube.com/watch?v=jw1dcu0mAyg	2	
178	이렇게 엔딩을 못 보고 공중분해엔딩【2021-12-23T16:00:33Z】	https://www.youtube.com/watch?v=mF719ioBkXs	2	
179	쿠키엔딩【2021-12-23T16:04:58Z】	https://www.youtube.com/watch?v=8FiNJj7UJQY	3	
180	탐정쿤이 극찬하는 이유는 ?【2021-12-24T02:46:18Z】	https://www.youtube.com/watch?v=tRG-AqdQo3c	4	
181	충신등장에 극찬【2021-12-24T03:00:57Z】	https://www.youtube.com/watch?v=LrAFkgY7haA	6	
182	악질충신에게 한마디【2021-12-24T03:18:54Z】	https://www.youtube.com/watch?v=9hb5XaMpiGs	14	
183	간만에 아침철권【2021-12-24T03:39:19Z】	https://www.youtube.com/watch?v=zDlGU5MlwjI	2	
184	간만에 아침철권【2021-12-24T03:44:35Z】	https://www.youtube.com/watch?v=U6BHQ4YZiao	1	
185	간만에 아침철권【2021-12-24T03:47:46Z】	https://www.youtube.com/watch?v=uGK1A8FqdM0	1	
186	꺼야【2021-12-24T03:47:52Z】	https://www.youtube.com/watch?v=T4fKpCZvB3o	1	
187	이것저것 해보기【2021-12-24T11:26:08Z】	https://www.youtube.com/watch?v=Gy7LLd3Gnq8	2	
188	진공관두뇌에 명석한 답변 (am 9 면 3시간이 지나면 am12 시 입니까 ?)【2021-12-24T11:40:05Z】	https://www.youtube.com/watch?v=34lpUpIBJMU	3	
189	잠깐만요 !!!【2021-12-25T10:03:14Z】	https://www.youtube.com/watch?v=9qJqyf_on2o	6	
190	쓉쓉덕탐정쿤이 잘하는 거【2021-12-25T10:18:55Z】	https://www.youtube.com/watch?v=PdYqgqt9EgU	3	
191	신기한마술 【2021-12-25T10:27:06Z】	https://www.youtube.com/watch?v=9BJhsftJBgE	3	
192	미래가 보이는 트수에 팩트폭격【2021-12-25T12:28:38Z】	https://www.youtube.com/watch?v=z4YXt7kj0Cc	4	
193	예언가 트수【2021-12-25T12:29:27Z】	https://www.youtube.com/watch?v=U-fwIWll7W4	4	
194	말랑말랑 두뇌학원【2021-12-25T13:19:45Z】	https://www.youtube.com/watch?v=N7IlbTAFg8s	3	
195	크리스마스엔 소개팅이지【2021-12-25T23:08:40Z】	https://www.youtube.com/watch?v=8Egx0-3BBxE	2	
196	워밍업 두뇌 트레이닝【2021-12-26T08:41:09Z】	https://www.youtube.com/watch?v=hDcDr-291I4	2	
197	잼별쿤에게 패배한 탐정쿤【2021-12-26T10:38:16Z】	https://www.youtube.com/watch?v=YtPYGqFIlbo	4	
198	자신있다는 킹부심에 결과는 ?【2021-12-26T10:58:38Z】	https://www.youtube.com/watch?v=1LPA4Gr489c	4	
199	팩트폭격【2021-12-26T11:01:31Z】	https://www.youtube.com/watch?v=xpKQwJ2gj_s	4	
200	반전【2021-12-26T11:02:14Z】	https://www.youtube.com/watch?v=8Dz8_QwkDXQ	5	
201	제품불량에 결과【2021-12-26T11:04:11Z】	https://www.youtube.com/watch?v=3AUpNqeEfWM	4	
202	두뇌나이 1.27 ?【2021-12-26T11:06:25Z】	https://www.youtube.com/watch?v=9MXtwEK1H2c	5	
203	ㅅㄱㅎㄷ【2021-12-26T11:12:52Z】	https://www.youtube.com/watch?v=EE4jBRBnqDA	6	
204	할 말을 잃은 잼별쿤【2021-12-26T11:29:01Z】	https://www.youtube.com/watch?v=eJ5o7ePsW2U	7	
205	추한방송【2021-12-26T12:02:36Z】	https://www.youtube.com/watch?v=2lk_t6GB7wY	6	
206	여윾시 영재 탐정쿤【2021-12-26T12:11:32Z】	https://www.youtube.com/watch?v=gCimwI7VC2Y	3	
207	미연시해줘(?)【2021-12-26T12:56:46Z】	https://www.youtube.com/watch?v=YaZGbMGxE5U	5	
208	잠시 잡담【2021-12-26T13:55:17Z】	https://www.youtube.com/watch?v=Icu47VMDyXs	2	
209	힐링(?)여캠영상【2021-12-26T13:57:37Z】	https://www.youtube.com/watch?v=SL_i7nM6KhI	25	
210	철권 위로 간다(저격 허용)【2021-12-27T09:36:20Z】	https://www.youtube.com/watch?v=KhyWggGE9RY	2	
211	뚝빼기는 이렇게【2021-12-27T10:34:26Z】	https://www.youtube.com/watch?v=wivYovMNxBY	3	
212	탐정쿤 부업을 소개합니다【2021-12-27T10:49:45Z】	https://www.youtube.com/watch?v=HXsc-NtXPq8	4	
213	저(!)격도네【2021-12-27T10:55:49Z】	https://www.youtube.com/watch?v=Od9iWG1Olxo	3	
214	팩트폭격【2021-12-27T11:24:08Z】	https://www.youtube.com/watch?v=1v0DCcS6ptk	2	
215	신뢰도가 없는 탐정쿤【2021-12-27T11:40:57Z】	https://www.youtube.com/watch?v=vHLu-lluHGM	2	
