No	클립제목	유튜브 링크	클립의 조회수	비고
50	미쳐버린 생선의 도박 기술 -김선배【2021-04-04T07:46:18Z】	https://www.youtube.com/watch?v=7HyE4t9L4fY	6	
51	포커페이스를 꿰뚫는 슨배님.【2021-04-04T07:46:30Z】	https://www.youtube.com/watch?v=Ayo-rBgkWnU	12	
52	오늘은 뭐하고놀지【2021-04-04T07:46:45Z】	https://www.youtube.com/watch?v=YnC_lpl1sF0	2	
53	도박을 할때는 상대의 눈동자를 봐라! -김선배【2021-04-04T07:47:03Z】	https://www.youtube.com/watch?v=gPBz0zaXIjU	3	
54	뉴 슈퍼마리오 브라더스 U 2인 플레이【2021-04-04T08:10:13Z】	https://www.youtube.com/watch?v=dYT9gpEZ0JA	3	
55	오늘은 뭐하고놀지【2021-04-04T10:37:07Z】	https://www.youtube.com/watch?v=34dzRELrHpE	1	
56	보여주기용【2021-04-04T10:37:19Z】	https://www.youtube.com/watch?v=6jxHEUjge5w	3	
57	저녁 사랑방【2021-04-04T13:30:23Z】	https://www.youtube.com/watch?v=GwjbfHVNW1A	1	
58	생선배의 감독님 사랑해【2021-04-04T13:42:16Z】	https://www.youtube.com/watch?v=86MUTgOd4Gw	30	
59	저녁 사랑방【2021-04-04T13:45:06Z】	https://www.youtube.com/watch?v=NooTwYqVimY	1	
60	미래 의 뭐요?【2021-04-04T14:26:38Z】	https://www.youtube.com/watch?v=2q3mdql6u4s	9	
61	오래간만에 쉬는날【2021-04-17T09:00:44Z】	https://www.youtube.com/watch?v=3-Bmdu0nS4w	1	
62	오래간만에 쉬는날【2021-04-17T09:01:00Z】	https://www.youtube.com/watch?v=wyO7Jf9NNgU	3	
63	넣은 이유...【2021-04-17T09:02:45Z】	https://www.youtube.com/watch?v=_p1XARGWNQg	2	
64	오래간만에 쉬는날【2021-04-17T09:23:16Z】	https://www.youtube.com/watch?v=_Ze_JLoQDdA	1	
65	오래간만에 쉬는날【2021-04-17T09:45:12Z】	https://www.youtube.com/watch?v=2t189OMJ16Q	14	
66	아으아악【2021-04-17T09:45:43Z】	https://www.youtube.com/watch?v=Pz5V0cqGI_U	3	
67	가슴만 보는 선배님【2021-04-17T09:49:58Z】	https://www.youtube.com/watch?v=BcMvb5lAGOs	56	
68	오래간만에 쉬는날【2021-04-17T09:51:32Z】	https://www.youtube.com/watch?v=l9HLcqRGU4k	1	
69	못 참는 선배님【2021-04-17T09:54:58Z】	https://www.youtube.com/watch?v=NIkHuYwnHdw	2	
70	어아악【2021-04-17T09:55:42Z】	https://www.youtube.com/watch?v=NZ1Y0RUI4GM	9	
71	선배님 시선은 한곳에 집중【2021-04-17T10:05:45Z】	https://www.youtube.com/watch?v=YKvZofvGC0A	9	
72	캐릭터 취향 신뢰의 선배님【2021-04-17T10:10:03Z】	https://www.youtube.com/watch?v=ISxiNHXrSjU	2	
73	오래간만에 쉬는날【2021-04-17T10:13:28Z】	https://www.youtube.com/watch?v=nFZBw-LzMpY	3	
74	야가미 이오리【2021-04-17T10:14:14Z】	https://www.youtube.com/watch?v=J4Eob8WBLRA	3	
75	앞줄 취향 확실 【2021-04-17T10:30:13Z】	https://www.youtube.com/watch?v=1c5bb2_0A8Q	2	
76	떠나지 못 하는 시선【2021-04-17T10:32:54Z】	https://www.youtube.com/watch?v=laXP8UeeAuo	2	
77	가슴만 스윽 보기【2021-04-17T10:33:04Z】	https://www.youtube.com/watch?v=cPT--VJK_tY	2	
78	오래간만에 쉬는날【2021-04-17T10:56:18Z】	https://www.youtube.com/watch?v=9bqeoo2L0tg	3	
79	주말 사랑방【2021-04-17T15:46:54Z】	https://www.youtube.com/watch?v=VfSL9iXZMMk	1	
80	주말 사랑방【2021-04-17T15:48:34Z】	https://www.youtube.com/watch?v=3dIPbW6t_DM	1	
81	무겐【2021-04-18T06:46:35Z】	https://www.youtube.com/watch?v=3QVfoS_WJqg	3	
82	잡담과 전차로D 와 킹오브V【2021-04-18T07:01:55Z】	https://www.youtube.com/watch?v=NeaUW5UTyyA	3	
83	않이 않이 않이 배구【2021-04-18T07:29:52Z】	https://www.youtube.com/watch?v=6r6Vq8E_Bm4	3	
84	약을아주...【2021-04-18T07:43:23Z】	https://www.youtube.com/watch?v=gCRwzv2KUBE	9	
85	잡담과 전차로D 와 킹오브V【2021-04-18T07:46:09Z】	https://www.youtube.com/watch?v=lSkkStQKfp8	3	
86	다메다메【2021-04-18T07:49:38Z】	https://www.youtube.com/watch?v=FILPXZ-_mu0	4	
87	잡담과 전차로D 와 킹오브V【2021-04-18T08:19:06Z】	https://www.youtube.com/watch?v=BmP4Srnv1Ak	2	
88	이래도 아니라고?【2021-04-18T11:08:48Z】	https://www.youtube.com/watch?v=vBqRgyyFwgg	2	
89	코인 중독【2021-04-19T11:55:32Z】	https://www.youtube.com/watch?v=zawP1sSjEMo	3	
90	밑장빼기 생선배【2021-04-19T13:49:20Z】	https://www.youtube.com/watch?v=WGbeHHv-cJE	3	
91	잠시 잠담 후 avp【2021-04-22T12:36:09Z】	https://www.youtube.com/watch?v=c9eyC-WndtE	2	
92	선동과날조【2021-04-22T13:34:01Z】	https://www.youtube.com/watch?v=VVcTYg01ZRc	2	
93	잠시 잠담 후 avp【2021-04-22T13:40:21Z】	https://www.youtube.com/watch?v=_SP0p0gJRU4	4	
94	킹오브【2021-04-23T14:34:08Z】	https://www.youtube.com/watch?v=hrHn-IP6WOU	5	
95	킹오브2【2021-04-23T14:35:20Z】	https://www.youtube.com/watch?v=PiReeOlE6NQ	2	
96	랍인성...【2021-04-23T16:02:23Z】	https://www.youtube.com/watch?v=BJTcHiu-jBs	15	
97	일찍 일어나서 잠시틈【2021-04-23T23:49:00Z】	https://www.youtube.com/watch?v=FD3D8vuse0k	1	
98	???: 이 정도면 저 병력으로 이거 못 뚫어. 내가 이겼다【2021-04-23T23:56:35Z】	https://www.youtube.com/watch?v=Y3IayR76558	3	
99	휴방【2021-04-26T10:50:25Z】	https://www.youtube.com/watch?v=fkCIqQUjHrk	1	
100	ㅂ【2021-04-26T10:57:50Z】	https://www.youtube.com/watch?v=yEd2vv6XoBY	2	
101	형이 부끄럽니【2021-04-26T14:58:10Z】	https://www.youtube.com/watch?v=y7PsIpztNc0	54	
102	손가락...【2021-04-28T03:27:27Z】	https://www.youtube.com/watch?v=eJGq-V9E9b8	3	
103	잠시 합방 호스팅【2021-04-29T04:38:57Z】	https://www.youtube.com/watch?v=rzDlXoJNmn4	3	
104	대항해시대【2021-04-29T11:57:17Z】	https://www.youtube.com/watch?v=e5drqGDeZz0	3	
